1,2,3,4,5
24.513445037525678,-3.7108244017896954,-35.499185358427226,-22.55015640329281,-24.41323728314636
25.403065093396513,-6.633844638569283,-35.02483767435448,-27.560749898815033,-26.05127800942885
25.526538248566887,-10.094949323608809,-34.934289691119595,-30.42951445035484,-29.377086481009812
28.16555921599999,-13.499473051171744,-35.27331847769391,-33.67078000906827,-31.99607359154176
33.24850349502796,-16.894332402764835,-35.4377913283699,-41.3494705335143,-33.440917748192724
39.467149668214105,-21.363630755287076,-35.08475598454401,-47.29057150594482,-35.448031083771546
46.00172163750313,-24.245516378439046,-35.32966361614762,-51.18088091086834,-37.027668368130264
55.419474977578936,-28.023119021078724,-36.29474030426999,-54.63071485309445,-38.97382538488645
62.17548769097704,-30.818552169854133,-37.62691999895626,-57.548908129840726,-41.31996791071259
65.44135178298468,-32.89328027263579,-38.807888877818634,-58.84881460533946,-43.37425851040338
66.12828765192371,-33.957263576967264,-40.687388813149674,-57.32181133925779,-42.97834155845536
68.01205586387917,-33.627945822458244,-42.504958693035405,-56.21294578839062,-41.34075628416406
67.36298686635536,-30.95932926940395,-43.01937981635045,-55.83404346626141,-40.974636477414364
68.10553493595258,-26.97046723563663,-44.10360722852559,-52.24826834779222,-40.49328645832091
68.6540360739905,-22.599069274023176,-45.33355620381061,-47.38040665510164,-39.733326605103386
66.81482828722838,-17.645387164689634,-44.973466640187006,-45.65624494367485,-38.76862178556335
62.834899004184585,-13.65959519999231,-44.766893668770194,-47.68842350286304,-37.79868927220208
57.89164440124069,-10.756776360352706,-45.40711438898185,-45.91259746340067,-37.17245178945068
51.108749013069776,-9.211579838218423,-45.8556621624781,-46.71066783440223,-38.77772839087027
46.49230372207289,-7.96173986162578,-46.113984826047265,-46.929427643753876,-41.40903286678723
45.19847671457881,-5.794412272297681,-45.67821955702429,-47.96346816991591,-43.25671404008559
46.63145437802554,-3.939366198385928,-46.33759739884876,-48.595857162630956,-44.05880363089006
46.981827759497776,-2.6479258538856385,-47.103540763344036,-46.97081894104729,-44.09560742674174
47.45819034787998,-2.4300791363946654,-47.55099664677578,-48.79748860858592,-43.710542336288924
47.979599821558594,-0.7703676907494206,-47.90693398626659,-51.40888393198524,-45.19888570088791
49.679534280211556,0.9253208985110248,-48.69197841187216,-50.8058905732984,-46.96757827866958
52.12590667054708,2.721359304411015,-49.24906374690652,-47.86544608750314,-47.03547245465948
54.26930306711876,3.9463023168490734,-48.724954801164614,-41.47414364092134,-49.19576147681123
52.242544773397505,5.237373838842053,-48.03615060851744,-37.442058422505156,-50.91494645293043
49.42917853328009,4.33634722042899,-47.41716235190108,-35.82636770137337,-49.657587364825496
47.57712466863317,3.2622003137013493,-46.67806055808248,-35.251900206218814,-48.02684796651473
45.006572010010174,1.8902740315233704,-46.243684487742115,-34.448796261136295,-46.582956134102496
42.287279245628106,2.1362980663868196,-46.47422182980524,-34.78802202568161,-44.58038349171743
37.72583841695681,3.563479221688942,-46.554087848519835,-36.28009609199123,-42.933121786163156
33.16363765538085,4.511569038185786,-45.46851595194487,-38.39427562425934,-40.80521741362219
30.758894857706878,4.307300311646111,-43.91505182605319,-39.83809175561699,-41.18296006866767
33.3915547208423,2.917726762578443,-42.85432572876776,-40.26957271737622,-42.488018689650474
34.490969637737805,2.2443940964222575,-41.305611052115786,-41.42910074328144,-41.40936038290255
34.62921918927989,1.2098788756843,-39.2986027531352,-42.31416093839669,-38.089273199328986
32.86028304702193,2.0904705043464133,-36.81430618762818,-39.58520690857842,-33.809851023325365
30.88818122377281,2.125539965343199,-36.17314762633368,-39.05858574191584,-29.35283873147108
29.023299243019384,1.1009635530841404,-35.97284692036275,-37.412771798963945,-26.67597683212307
29.192814486027167,-0.9151961308662617,-34.47110458860696,-35.268777026668936,-25.102553516120217
31.668962021029387,-4.219388291235674,-31.76559601399567,-34.42507982122034,-22.912418065303434
34.27873187763728,-6.5829287279463635,-29.53740070853593,-34.32617542027466,-20.67190867833967
35.979130786981,-8.982117892274104,-28.417068366272403,-36.24299316264301,-18.146791952752345
39.38847706563554,-9.679164189728873,-28.355107792475284,-38.43445964609786,-14.786744725930255
42.806877923837405,-9.759909994802452,-28.52780879924884,-43.74996284509087,-11.807406474952963
48.22442091469616,-11.84385309543286,-28.721659559054398,-48.607213756741174,-9.791678234435505
49.74567104716354,-14.84302993989073,-28.56416278064647,-52.17914216271374,-8.477120386626055
53.29857070303208,-17.2826304543819,-28.502623836945435,-52.13549935905891,-7.045559911104764
55.62547375592937,-17.686438932130287,-28.9798656463234,-51.957487069317416,-5.335256018096038
54.80488691288875,-18.145536038353953,-29.635466201360355,-53.38256258322846,-4.314929841855342
53.516533213451346,-18.999743814685782,-30.29937152000045,-55.99605663623786,-5.391557735519931
50.34745217334548,-21.377098351198686,-31.175586508875632,-60.46373435089623,-6.144571733471705
48.552501363398136,-22.23354164433155,-32.93897152455606,-61.98469313194338,-6.634015483805605
46.733696107384986,-24.86546983421719,-34.63292357248154,-62.11889897086248,-7.498097961006
45.74667335653157,-27.197944509555274,-36.27324020269186,-61.00515458784214,-8.415298230213006
43.33937317346954,-28.818717098006562,-37.79674280914622,-57.703469104904364,-9.389464036970647
40.661107657172415,-29.668992415019414,-39.68375238180645,-55.87713237324643,-12.214224290883124
38.8444908687214,-29.53051388774153,-40.804520187231915,-55.50309679468545,-13.857937244535622
37.26602665248208,-28.137283605407863,-41.19311536724153,-54.807813076523544,-13.933393336964187
39.117788678073076,-26.82355203410793,-43.12501316883287,-53.806560219606034,-13.189860488249838
42.461997458825174,-27.78508644071508,-44.302474293912965,-54.76638990483698,-10.790544128238794
45.533731019481884,-27.359011519123154,-44.84780897431759,-56.349279817420374,-9.545513910453751
44.225840984595486,-27.254765635298906,-44.8985808012323,-58.59063815835433,-8.57020052101166
42.96600041746564,-26.445196088517076,-44.40919736122105,-59.92353854522402,-6.873049317373689
44.68353257696339,-25.93712701844913,-43.40914953182229,-64.32841360220019,-5.382377385067843
45.27113846422344,-24.902760371459667,-43.4122563290164,-66.51764383639818,-3.9800402963045602
44.90173677413739,-24.01475508670781,-42.577736289931806,-69.33040504957576,-3.303312966340624
38.70075078415728,-23.89880028419562,-42.16947472777637,-72.96913028722022,-2.2446757430373454
30.21255810887351,-23.046134671298464,-42.27092021796353,-76.67185929368337,-1.820288112354627
19.537064753903834,-24.8980117197107,-41.84641598512211,-79.89092601395059,-1.7891737439151
11.060562452639601,-27.427695182590984,-42.599290050458066,-83.00457784347877,0.38140492010701266
4.89781411592133,-29.34598108849787,-42.468108858192906,-85.09862852668267,3.94731375600724
0.2932720000580451,-30.355890878068482,-42.52395604344122,-87.12879545095083,6.822518621716678
-3.832655421267594,-31.637463232681572,-43.07277333450557,-84.93328310273188,8.022223041551532
-5.010356712852641,-34.86407525742378,-41.799856901823155,-82.67493077718431,8.109260988951004
-7.620335914854745,-37.46345718206857,-41.522141307595454,-80.69980950985652,9.710582700816401
-10.302430646799074,-40.52203365830141,-42.976558231033025,-82.798716099297,11.545700801201116
-11.074039522742027,-42.44561997880383,-44.11301076341942,-85.451860851545,13.672511650642353
-11.615082174774088,-43.26525629733622,-45.56665766719132,-88.8635229242583,14.878269461869634
-12.272346688106978,-43.82092740976266,-47.49893419482711,-88.06400053234441,15.112760930647829
-14.374057509218247,-42.648482493102776,-49.204722025138835,-86.06209075547451,15.500274675740767
-16.967178900404324,-40.139914027477005,-50.222631871307264,-83.02574272021691,16.92050898660502
-17.59232142155686,-39.18555074812191,-51.04174252636349,-78.07649950260152,20.4540469031906
-21.504471167544082,-40.855508423129734,-51.26218250815006,-70.148589380165,22.818374310572345
-25.71423977416842,-41.1889754016203,-52.29210986589492,-67.07333766507317,23.27218529267332
-29.877630455599245,-38.58562830641628,-52.32169486806791,-65.25448587489444,22.227087751343014
-33.26499129661067,-36.88229923657859,-53.355788549062474,-62.9310901905897,22.472327656267332
-32.26149472704263,-35.680705893794794,-54.377599772764086,-59.019188441902834,24.090580389360973
-31.394704933862144,-35.84609329232343,-53.79154955613702,-56.495458960301356,24.14143769825734
-28.177382190144932,-37.05825968987004,-53.38205537195304,-55.61146043044076,23.738549432387437
-22.945390483981015,-35.021990774242695,-52.50292200464404,-55.06872805036448,23.38884872372985
-18.589631877406823,-32.247218212389924,-52.442546923469884,-53.41875783413691,23.927733639985007
-15.355554103004053,-30.137732753679938,-53.619384043994195,-50.510017955970014,23.748711390073325
-12.692296606369958,-28.53277394960436,-56.072194311769316,-51.42290116164433,21.76812984782552
-12.312634771675459,-28.754489157209985,-58.56338850566803,-53.9949019692863,18.78951734095685
-11.316337183031532,-28.95628866618048,-59.242846135976954,-55.89774341093802,18.47303907252038
-11.436827830031415,-27.01963262761183,-59.1322490367073,-57.90230689317073,19.74647993165646
-11.806358941591032,-23.516793842479746,-58.479780554177985,-57.08516673318874,21.26759003095861
-16.273958944359205,-21.165048702430912,-55.706912798399685,-54.729517884300215,22.590926328360943
-22.332897369505385,-20.66721887035255,-52.951346509416474,-53.688755434476285,23.206936851756367
-26.042337900747885,-19.912685152964,-51.174740251893745,-54.022719345466236,23.68472867271891
-30.49362497808652,-19.15709663299281,-49.82377663202475,-53.04597333988428,24.536792560908907
-33.615446475274744,-18.769851429854036,-48.11756286787836,-49.2970058192124,25.85370442194621
-36.584711436462214,-19.378207203540985,-46.69336158038691,-45.801058287781686,27.424585784777634
-37.04918555492132,-19.198715695862695,-45.45556540640126,-44.90193128270323,27.68664971155861
-34.37929746600056,-18.77513437404151,-44.71968658647697,-43.33581861448386,27.37478455199352
-31.441390524431675,-18.530806800408723,-44.32829097068619,-45.40557963177197,28.14501356229622
-29.310855885914165,-18.371091639591636,-43.00955027849713,-49.344712084790295,28.28960644705961
-27.750189505163696,-17.843546181851057,-42.108430077032956,-50.54283309051684,28.651922979739446
-26.67566234368464,-18.453153997702838,-41.35594398526329,-52.195988420849105,29.569162626387637
-23.640668844108482,-20.370763784430824,-40.87785484218315,-52.21968972916655,30.853637259048845
-16.00306029359546,-24.82649656859522,-40.43271201270374,-49.23266283362432,33.39720682472609
-11.777711212855994,-28.44793400985463,-40.72300326142322,-42.97961583191122,35.57807821980989
-11.570995892944339,-28.851905584144827,-40.978208750302926,-36.49276498123669,37.069506536363654
-9.394890967687086,-27.433180734773966,-41.13296674174936,-29.043480290344004,37.93039710798506
-9.284051358193555,-26.15956565186332,-40.5766843756784,-21.120942761709305,38.721228717135176
-12.50911346945173,-26.525584489742,-40.197974342247875,-17.312049148120387,38.84029826882204
-11.485086125849417,-27.579832651601034,-39.245978034805816,-13.146811958623864,38.98057125659317
-10.074233049858371,-29.165142528416137,-37.326600994061586,-10.053721761167907,38.97119204527272
-9.726915766033581,-30.14730071093258,-35.38910250115935,-9.038671591196834,39.38837971221062
-10.60837676664535,-31.04926746696012,-33.84599656684027,-11.571473148091084,39.273791684335855
-10.399708793176504,-31.338304959736366,-32.54339746735077,-16.167613730308553,39.47223368275728
-12.100161801733002,-31.887140296831976,-30.956906149740774,-19.700381753721324,39.78118546056113
-10.527607981842433,-33.90872388649767,-29.73467580261286,-18.966674135516733,39.07671093487283
-6.95111914237191,-33.97213034322054,-28.022734768707927,-14.72003430938301,38.54961581018259
-4.112221593023319,-34.95959071496837,-25.769028343759473,-10.180074978706166,37.31232363867498
-3.2175490021138975,-37.46720582369977,-23.858700683254625,-7.692560317132087,37.77739438896198
-2.701554908692643,-40.46761410100417,-22.78318624738135,-2.8904474548686583,37.903877439836066
-0.2670457122188954,-43.45526690675382,-21.171369542039386,1.1046808605123362,40.62919297549564
7.081720314602047,-44.92631398431644,-20.43271020542916,1.902314454293136,43.0955463280429
16.644266701657756,-45.32498866851526,-20.53844829074678,4.914982636100896,47.45733017166446
26.160770455827056,-46.017530561331384,-21.562223553518958,6.580345906848108,51.15488988374363
33.490509027588956,-46.14992261303357,-22.904889213849813,8.23222155613496,54.24140143687959
41.02009073391498,-43.72152383540525,-23.145940581756726,8.328070405118506,56.555954662675425
46.33575348062937,-40.917472203317175,-22.684391237201833,7.9084931357604775,58.414216702603056
50.49578490588331,-38.60583439897803,-22.10054124987873,8.825314342146584,57.62002816820703
55.8544202529406,-36.15975489923858,-21.30126200916772,8.012865936769874,55.99291187363291
61.450607690610035,-35.190835452886446,-19.69568037920549,7.1064128224511185,53.63385858857068
64.43829954122727,-31.801022475656122,-18.59438844210242,8.761217572646878,51.697954174976154
63.193377963841776,-26.89796004197029,-17.570403555974448,15.173901799300609,50.04284137635923
62.40218156302141,-23.590785926230307,-16.379173071967468,22.894280662262233,47.24320721700766
62.39743897831648,-20.859182585320855,-15.566159361384772,31.666121244371688,45.04837659035767
64.26314174111677,-21.02132073097255,-15.61286872341585,38.10729592983978,44.08854933598419
66.21800094047893,-21.460648474236983,-16.853464288646165,41.77053492720253,44.00656571139951
66.88874694898274,-21.660772722404893,-19.0242608146544,47.580845986611116,43.849559919406296
69.16892658700715,-21.389022329541856,-21.204765994375276,55.521975253992856,45.34774309570342
73.2930197457328,-21.77572640214817,-22.337607811131306,63.120382522227274,47.038039540370974
72.69311892581545,-21.089706032652032,-22.657311808169176,66.56419382343077,46.84906312367289
68.12852596794653,-21.273350041131653,-21.570432157224424,67.88311698074592,46.05789343960255
64.30560410113075,-20.42132936978549,-20.675866800541463,69.04069979892077,44.94166000387434
61.578927229221,-19.885716554809793,-19.483042020914795,69.25583499521696,45.24598889727058
59.27241101251803,-21.63879601760302,-19.13578298591158,70.35989536490865,46.18970535441974
59.1367585599947,-24.001603422500718,-18.447505948352248,71.17881084023507,46.27734851554464
63.399881678037566,-23.898592228431514,-17.707569036310492,71.71980097736952,46.11184934570676
65.56202324124338,-25.00982051704653,-16.313404667201706,71.74444002076659,46.19110049950607
66.3494854301028,-27.47416252602032,-15.038233201976057,71.26799084746582,44.942140655425646
66.81280904850503,-29.203669523489328,-15.887901556737148,71.3634522459788,44.37219549631736
67.51787893623688,-31.38747197941768,-16.37525937018027,71.53837897734242,43.28836308989336
65.77323310387607,-33.72911013537451,-15.953925016313505,67.8031597423506,42.61317435057639
64.74523910042575,-36.385868840527934,-16.69878149228816,65.88268022790938,42.032301733350074
64.36642308130938,-37.825792732515325,-18.293939590919727,61.81219526128838,41.14631690779527
68.0495243774271,-38.90870862765372,-19.158390235379517,56.82177607404585,40.0354772794642
72.54698812970065,-38.464626893139894,-19.22767431155914,52.82306529461229,39.92799444501811
74.56829855044172,-39.52782847645737,-17.914768615567688,48.20604877591212,39.09688176613092
72.69480905426308,-39.2653380861214,-15.686916754394863,44.23823453795529,36.862407836112304
70.32962979987313,-37.795615326746,-13.844641609014307,43.121891962169705,34.546736548576966
67.17353107867638,-36.33372705392543,-13.709622153011717,44.897118510508406,32.400206177255136
63.715078346727985,-34.84410648063023,-14.108537313979495,43.887459390049365,28.949898233770597
61.715106764028285,-34.224120636154964,-14.502825471906297,42.646692678446584,25.715143759583263
60.96751313896699,-34.999999146385605,-14.764553134882854,42.81191257770863,22.451204182162208
60.9534621792774,-34.02186262208903,-13.833285522416089,39.50659431909175,19.913830899394064
63.737263543944145,-32.939982734730904,-13.521259306720568,35.49982424420281,19.084263024096188
67.27615546457677,-33.50948186065068,-12.835546413868055,32.87250701581103,17.804227794373915
75.21546223090667,-33.84077014358667,-10.629174896637533,29.71767818763714,16.940891606081607
82.6516266249152,-33.71100640354284,-9.09234301493971,27.21898358023899,17.607921756729212
87.1664533399154,-32.69982531029578,-8.582495900479731,25.940616496891195,18.17089531479302
87.20820971083877,-32.267406542829605,-7.729357780115418,26.081961024290123,16.899362353822248
83.84081295001153,-33.11674091089597,-6.093883517421963,25.800321309247018,15.73781458455993
82.47075392531518,-35.2178742674929,-4.873175822242738,22.78907172307106,16.531235647700534
83.28557987496558,-38.230745765099215,-3.976078665727477,20.506075361184628,18.688819841685643
84.05815889495851,-39.986531897353174,-4.247569326189008,18.597611459529233,22.320014670066783
84.1149647319568,-40.52165764479916,-4.167227347672597,16.558440030152138,25.03308496069372
82.31548756518262,-39.853212115779,-4.376877719114646,17.398301034641253,25.660438756699953
80.2225405917918,-38.644913328295786,-4.6091740351909065,17.6312813047697,26.00406448665923
78.89919554475294,-38.24802592991527,-4.953561616413969,19.404936087612867,26.667728389797865
74.15800136027315,-35.647090120882424,-4.634754693399943,20.30329682911653,27.441794246404456
71.07007700906259,-33.28598859729401,-4.574298936366309,20.748665225510248,27.92336926864627
65.42294554576478,-33.59559859661876,-5.3056149337581235,18.312588805048094,27.611722747234694
60.947612905760856,-33.50485243511159,-6.051871069780525,16.89916485715308,27.956783879854285
57.92350119621434,-33.60280420777168,-5.792908164670318,16.633688484722786,28.35971822023769
56.343350883615145,-34.11731430352408,-5.503121391942977,13.713998074203172,28.726258129645565
54.156957109302645,-34.83510833633312,-4.023109170173745,9.654035712819923,28.0052957414496
55.51352502320213,-35.06102016837252,-2.1134415325205778,5.191348398007558,28.985682837504932
58.824748030664146,-36.390684906278366,-0.8415101378572891,0.11505252908540164,30.51666564691279
62.78139031818693,-38.179861673510956,-0.05846951851900828,-3.3589357922267027,30.626683693421626
65.57355424331318,-39.577869571311766,0.8308699816722549,-7.167739882518797,29.052478301405152
67.27973089740684,-39.165509137403404,2.446447427400295,-9.829039453391172,27.209325564414385
70.13648878397343,-39.38733125084971,5.415170883785299,-10.66609835815342,25.541935548042247
75.1562996294823,-40.467706591844205,8.815923565715815,-8.641599866194909,26.27456175746932
82.11949606386739,-40.16141689653098,12.102690715334377,-7.42254058476548,27.606163308719893
87.71343952079727,-38.933749965432,15.173094660694419,-5.875297700019123,27.05351527414839
91.71160721406677,-37.71101532293683,18.353869479872827,-1.9083230747635,26.270232357680996
95.180772012134,-37.60624379779725,19.902053978610436,0.35354207514356073,26.384116795700407
97.29628391050055,-36.656439798804485,21.418944302593015,2.658091049144125,26.97596884786367
97.25978470827174,-35.70289262700267,22.662798635002424,4.300804125175904,27.16224758690477
97.14501907752089,-34.9727447062192,24.37880502645078,5.03025207835529,27.674616723937703
98.07252007172015,-34.355435774961904,26.95213168088258,5.0495995800577385,26.449982844594913
100.00395841122842,-33.801586291778804,29.382764897665425,3.4528115955347056,25.40772937616726
101.51308567496467,-32.49153994282037,30.289485703916746,3.1480315598942488,26.087550451814565
101.258398393897,-31.638129420206223,30.063463615923865,3.263036521825625,29.202004434447197
101.66151024302913,-33.647455349636544,28.82697018916829,5.713624544857475,31.3721466188874
103.00452542999533,-36.19529333375681,28.613072309763922,5.399729394204674,33.79977480833526
102.40619110916614,-38.16596635817875,28.75961067362243,5.141956143742189,37.556118223036535
103.28382503587436,-39.45620924001304,27.536462918885675,3.039960807270151,39.0975949045131
105.90990925216218,-41.101497032936805,25.89504741008793,1.785258359722218,38.44925500167811
108.10657528618684,-43.94493120915595,23.474440907852966,3.378911546242132,36.32954508793082
107.20429071179612,-45.821811463660424,21.583218001915885,3.611248583505211,33.938714672777785
103.50944753510176,-46.17620802687192,21.38994740594874,4.453637150683577,32.58644425053076
101.05829328397454,-47.99604148998962,23.8233233517563,2.782099041895724,30.67219834259874
98.58147851671636,-50.15220379157802,26.702782739936705,-1.6683363707820718,29.488596067987615
96.0161465364982,-52.62057939449576,28.344317861731135,-5.933782070996298,28.216854709287666
91.88770926550487,-54.3019027908842,28.58316522267544,-11.163798218745093,26.057972918059924
89.9311651423874,-55.80709026796836,27.651953163837405,-13.76732024316459,25.40331216224569
85.39356155878325,-58.6245238742565,27.476557655994103,-15.554615200965014,25.580229068029453
81.03230720552564,-59.861407153541165,27.702055205203788,-17.630280867710827,25.523669098996457
78.63601579851179,-59.90936495821521,27.671769349620472,-20.100618470766907,25.720571980341575
78.34248323666348,-60.28633939031077,27.293045616822265,-19.983252341924548,24.717500737519167
79.41945355453264,-61.81199936768543,26.271631490628913,-18.93252118069361,23.57090258913137
78.10308502361686,-64.50108812052298,24.441802735727233,-18.47237797386429,23.719374966180133
75.68246555169704,-67.05255089125367,22.733504614111727,-15.577310715555043,22.461484488691504
72.31566077250777,-70.9956652933984,21.724417768718506,-9.855967860590383,20.58062071898268
67.27114850857622,-72.54476691305337,20.39198420710081,-6.011675563068427,18.881392544831044
59.672309179837896,-73.8481031520799,18.83346500708817,-5.193296838817996,17.995726002859847
54.25777344140148,-75.065977030502,18.28841659897842,-8.687660126080022,15.149733956903484
53.01610360858999,-76.39868475265023,17.690268670158716,-16.120326177662154,12.279396742366206
51.72793873372319,-77.25143097678169,17.483133826463106,-22.238439596919406,8.670750476887395
51.972532166485394,-76.81222384084981,15.751544076784748,-23.836589207921765,4.091635396742145
53.620249057206024,-79.07076404161654,12.720167684608345,-22.092608151012527,0.8824294159819877
53.3421616545296,-80.76257444522183,9.850156734817462,-17.42399456991899,-2.5106203707681924
52.40453399321177,-81.86223000483237,8.51751603442544,-13.504259926241467,-5.557322132132507
51.762083229013626,-81.51256463757231,7.619915972384213,-12.369005947664736,-7.184746058152628
52.76005047116678,-80.4896917356817,7.755560141927683,-11.994996256708596,-8.05916661407182
54.09704867488236,-81.31787704131514,8.588034711473197,-11.91139116287123,-8.849316484262587
51.73935931217158,-83.72123139640026,10.116104613500033,-8.308184805231532,-9.747139555430394
52.60831354708873,-84.51181232027436,13.130509416653457,-5.39761621593875,-10.581912168616176
55.02377118354425,-83.7997950352874,16.360014267678054,-2.8333877481277785,-12.202647192560692
55.02442656931145,-83.33787027162485,18.559706524039,-0.4226670577291971,-12.631600701324954
51.48934175880685,-82.39781476479203,20.15931528856174,1.685920052101685,-13.794401328412627
46.44789469285073,-82.18809457920881,21.612714938277556,2.3216751297533182,-13.486214319842558
41.74006657023633,-81.18112994418351,22.876949378416686,2.49544650532728,-13.72016295846421
36.93386317754624,-80.46129429702806,24.48854869932385,4.640169607116822,-13.483674294066633
32.261618612069334,-80.89047552658847,26.007599323608265,5.827835050335454,-12.524474716793655
26.752817395654578,-81.26618697234277,27.720052671194697,6.420696636390441,-11.549502107467474
23.377459520062565,-81.74043137004942,28.955515487608146,7.334475610779507,-10.861491680458487
19.31639072799898,-81.61536550218418,30.285466835727426,8.019233350476298,-9.825731199739986
16.905774657749117,-81.83964147103298,30.96631428379287,6.263291123080749,-7.799432545260384
16.837159487822763,-82.24664093993266,31.38658176034133,2.2387859873480984,-5.063988064138166
14.28515077082671,-79.87260926100647,31.620291973016215,-0.3461433902109734,-4.215526220172712
10.720013738400649,-76.39006851686551,32.30985494857779,-4.2571632659828325,-4.483433463171151
9.702786557906652,-73.96555456865562,33.204153416155116,-6.4506201211564465,-5.44302649427717
9.820114714972387,-72.17657771550209,33.87307352399192,-11.747022863277339,-6.451458537096511
11.662032629158219,-72.08641497735397,35.08759253969674,-17.289765027939637,-7.252090701463253
15.539250084138235,-70.78918545704121,36.70753687705775,-22.043689703789607,-8.033208906274584
16.70896037585778,-69.58091803038292,37.407078326200086,-23.801160744635816,-8.4630115266013
16.036395531569784,-67.65606354340527,37.577143028072676,-24.442320425492024,-7.645717436724832
15.870783825217398,-64.91352596619505,37.902127488600485,-27.078449719493893,-7.922665145645798
15.375685893469278,-61.76230036801526,39.69335462844827,-30.12981623566066,-7.483487045094849
15.501168013814038,-58.371603779938596,42.31163106545667,-24.686489722956537,-6.6204503101087155
18.59605092336773,-54.66189670789896,44.12362966855819,-21.177872115297824,-5.188620298454087
21.212207084657532,-49.58702266472352,44.620584437636246,-17.727017019316627,-3.147793667637826
23.33504938629815,-44.92452762292551,45.75661906481562,-14.207596191025623,-0.6032377078668505
24.68715686178204,-40.98883775576218,46.930323917963825,-11.79849133014293,2.165642554409224
21.58116118094993,-40.18926119938149,46.998759594289766,-11.364529220273926,4.345310818945251
16.58470284876799,-40.90918065603917,46.288359436946465,-11.611644621038213,4.431398136354523
12.16946445413721,-42.90099768013316,46.31030163010077,-13.788325955186028,5.009741962577271
8.044783641197775,-44.35119771938679,47.13200882383249,-18.147449347479284,6.339102925410971
6.395275456789945,-44.49343774775244,47.79400889863043,-22.632437779637623,8.098095080855336
7.75328698817473,-43.75453168171519,47.55619707222908,-25.796607588810392,9.932749314712865
7.962620196947772,-44.51071198203455,46.70008560590727,-28.95436865392328,12.405461361717242
9.734149876207105,-44.14861783465469,45.65847511680648,-31.771728063418298,14.81796814930533
10.549811393535304,-42.83227511333662,43.86391629135945,-33.28587761960127,17.209639134679776
11.369796851575604,-41.716726318986076,42.152777103859876,-34.62325150155784,19.464087911341373
11.32503241549178,-42.16050639004236,40.27292660686326,-34.422375143900524,22.16083153836363
8.436940857177191,-42.69538927694498,38.639666631503744,-31.043148528291976,25.558220101091955
4.096444378076867,-42.506259058959714,36.59965008409703,-25.011254356908594,27.221367998558584
-2.6082419333000386,-41.01901365191401,35.3190790835261,-20.9037212276681,29.366780201741932
-6.728434316969278,-40.46310754531382,34.301097399468944,-17.548604162324306,31.023544307933847
-6.55631962315311,-40.7218333166083,34.1306333715192,-10.746362714225219,32.621025031312804
-3.928096588036311,-41.85126141860927,34.47651359658634,-4.662000439741466,33.85133687699105
-2.1821817122481857,-42.51872096052276,34.781789778934,-0.7854865964863196,34.29770758808653
0.19117839653390156,-43.020251860291395,34.2614922968349,1.3067525359618308,34.488871043659344
-1.5222482737958352,-43.47778455742785,33.904002125380174,2.1876228875869073,34.66976858823404
-1.8838743776822542,-44.490197033240804,32.85699296015361,2.7227257297357026,35.735918482194265
2.0173935561003216,-44.43380243678986,31.135467968852133,4.824813550461214,36.75626322330696
7.095690377429723,-43.05755613497804,29.53356861051173,6.388856698001333,36.16537207998344
